"companyId","companyName","companyUrl","@context","@type","name","image","telephone","address.@type","address.streetAddress","address.addressLocality","address.addressRegion","address.postalCode","address.addressCountry","geo.@type","geo.latitude","geo.longitude","description","logo","sameAs","url"
"6515","SWARCO Raiders Tirol c/o The Oakland Raiders","https://www.usaustrians.com/austrian-companies-in-usa/6515/swarco-raiders-tirol-co-the-oakland-raiders","http://schema.org","LocalBusiness","SWARCO Raiders Tirol c/o The Oakland Raiders","","","PostalAddress","1220 Harbor Bay Parkway","Alameda","CA","94502","US","GeoCoordinates","37.7257530","-122.2338440","History of the SWARCO RaidersThe SWARCO Raiders Tirol is an Austrian-American football team from Innsbruck. As the reigning Eurobowl XXIII champion they are the best team in Europe. The Tyroleans also won the Eurobowl – Europe's Champions League of American football – in 2008. They also won the Austrian Bowl in 2006 and 2004 as well as the EFAF Cup in 2004.On the 15th of September 1992, the birthday of the Raiders, a group of “greenhorns” met for the first time. After months of preparations they founded an American football team. In 1993 they played as the Papa Joe's Raiders West in the third division. The team did not experience a single loss. In the same year, the Raiders were named “Newcomer Team of the Year 1993.” With this success, the Raiders were given the opportunity to ascend into the second division. Through the ascension into the First Division and the incredible efforts of the previous year, the Raiders were now playing in the highest Football League in Austria. Using more import players the Raiders won seven of eight games in the 2000 regular season and also beat the Klagenfurt Cowboys in the playoffs. But they lost 28-34 to the Chrysler Vikings in their very first trip to the Austrian Bowl.In 2004 the Raiders finally won their first titles. They defeated the Chrysler Vikings 28-20 in the Austrian Bowl. They also won the EFAF Cup, crushing the P.A. Farnham Knights from the United Kingdom 45-0. In 2006 the Swarco Holding Wattens became the new main sponsor for the team, which changed its name to SWARCO Raiders Tirol. The Raiders won the national championship that season, beating the Dodge Vikings Vienna 43-19 in Austrian Bowl XXII.On July 5, 2008, the Raiders experienced their biggest success in team history. In an exciting showdown, they defeated the Raiffeisen Vikings 28-24 to win Eurobowl XXII. It was the team's first Eurobowl championship. The team's new marketing teammate followed every step that year as The Oakland Raiders started a cooperation with the SWARCO Raiders in the spring of 2008. This partnership is a great opportunity for the Raiders to make American football in Austria more popular. Both teams feature articles on each others' official websites on a regular basis. In 2009 the web show „Beyond The Field – American Football The Austrian Way“ went online. And SWARCO Raiders coaches were given the opportunity to join the Oakland Raiders' training camp.In 2009 the SWARCO Raiders were able to defend their Eurobowl title. In front of an Austrian record 6,500 fans, they beat Flash de La Courneuve (France) 30-19. Another 2,000 people were following the game online at http://www.raiderstv.at.After they lost in the 2010 Austrian Bowl and fell short of reaching a third straight Eurobowl final the team decided to move into a new direction, hiring German native Shuan Fatah as their new head coach. Fatah led the team to its first double, winning the Eurobowl and the Austrian Bowl in 2011. A combined 18,200 people were watching the two finals live. And almost 80,000 fans worldwide followed the SWARCO Raiders games live online. ","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_6515.jpg","[""http://www.facebook.com/SWARCORaidersTirol""]","https://www.usaustrians.com/Austrian-enterprises-inUSA/6515/swarco-raiders-tirol-co-the-oakland-raiders"
"4585","Swarovski North America Limited","https://www.usaustrians.com/austrian-companies-in-usa/4585/swarovski-north-america-limited","http://schema.org","LocalBusiness","Swarovski North America Limited","","401-463-6400","PostalAddress","1 Kenney Drive","Cranston","RI","02920","","GeoCoordinates","41.7437108","-71.4563193","Welcome - Swarovski Crystal - the original. See the world through crystal eyes and experience the fascinating world of Swarovski crystal",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4585/swarovski-north-america-limited"
"4587","Swarovski Optik North America","https://www.usaustrians.com/austrian-companies-in-usa/4587/swarovski-optik-north-america","http://schema.org","LocalBusiness","Swarovski Optik North America","","401-734-1800","PostalAddress","2 Slater Road","Cranston","RI","02920","US","GeoCoordinates","41.7466421","-71.4539907","Swarovski Optik products are produced with the best Austrian engineering and high-class workmanship.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4587/swarovski-optik-north-america"
"4592","T-sign Studios","https://www.usaustrians.com/austrian-companies-in-usa/4592/tsign-studios","http://schema.org","LocalBusiness","T-sign Studios","","310-928 7807","PostalAddress","4134 Del Rey Avenue","Marina Del Rey","CA","90292","US","GeoCoordinates","33.9877657","-118.4444515","About T-sign StudiosOur roots are in Austria, where our headquarter is in beautiful Vienna. In 2000 we opened our Los Angeles office and added Warsaw and Miami since. Our team of over 25 members is a selection of specialists in his or her own field and together we are a successful team.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4592/tsign-studios"
"6253","Tangram 3DS LLC","https://www.usaustrians.com/austrian-companies-in-usa/6253/tangram-3ds-llc","http://schema.org","LocalBusiness","Tangram 3DS LLC","","(207) 439 9500","PostalAddress","21 Rogers Road, Stg 1","Kittery","ME","03904","",,,,"Tangram 3DS LLC, located in Kittery, Maine just an hour north of Boston,  is an internationally recognized computer graphics and 3d visualization and animation company that specializes in providing its clients with customized multimedia solutions to their design visualization, presentation and marketing needs. The company's services include 3D modeling, visualizations,  animations, video editing and photo montages for multimedia presentations in the fields of architecture, interior design, engineering, yacht and boot design, industrial and product design as well as furniture and millwork design. Tangram 3DS works with clients of all sizes, design markets and regions. At present, Tangram 3DS is setting up a branch in Vienna, Austria to better serve its international clients. For more information visit  www.tangram3ds.com or http://www.austria.tangram3ds.com/s
","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_6253.jpg",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/6253/tangram-3ds-llc"
"5303","TecnoKal LLC","https://www.usaustrians.com/austrian-companies-in-usa/5303/tecnokal-llc","http://schema.org","LocalBusiness","TecnoKal LLC","","480-704-3273","PostalAddress","28150 N. Alma School PKWY, Ste 103/155","Scottsdale","AZ","85262","US","GeoCoordinates","33.7415270","-111.8428977","Mr. Plank has spent almost 20 years working for international companies in management positions both in Europe and the USA,. Since 2004, he is president of TecnoKal, a consulting firm providing services in high tech and international sales & marketing, . His main expertise is in marketing and selling technologies and services to Fortune 100 companies and he is considered one of the leading experts in high-tech plastics manufacturing. As such, he has been instrumental in implementing breakthrough technologies and manufacturing optimization strategies in the medical, pharmaceutical, cosmetic, automotive and consumer products arenas. Latest services include biodegradable packaging solutions from renewable resources. He is a renowned international speaker and moderator of the technology conference Molding 2004 - 2008.He holds a Masters degree in Plastics Technologies from University Leoben, Austria, is a Lean Six Sigma Black Belt and speaks three languages - English, German and Italian.","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_5303.jpg",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5303/tecnokal-llc"
"3894","The American Austrian Foundation, Inc.","https://www.usaustrians.com/austrian-companies-in-usa/3894/the-american-austrian-foundation-inc","http://schema.org","LocalBusiness","The American Austrian Foundation, Inc.","","212-856-1075","PostalAddress","150 East 42nd Street, 32 floor","New York","NY","10017","US","GeoCoordinates","40.7509156","-73.975455","The American Austrian Foundation seeks to enhance the relationship between the United States and Austria through exchanges in medicine, sciences, communications, and the arts. The programs bring together Americans, Austrians, Central and Eastern Europeans, Central Asians, and individuals from the former Soviet Republics.The fellowship programs of the American Austrian Foundation include the Max Kade Fellowships for Fourth-Year Medical Students, the Daisy Soros Prize for Fine Arts, and the Milton Wolf Ph.D. Fellowships for Young Journalists, among others.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/3894/the-american-austrian-foundation-inc"
"7027","THE CREATIVE IDEA SHOP","https://www.usaustrians.com/austrian-companies-in-usa/7027/the-creative-idea-shop","http://schema.org","LocalBusiness","THE CREATIVE IDEA SHOP","","310-897-3931","PostalAddress","28618 Vista Madera","Rancho Palos Verdes","CA","90275","","GeoCoordinates","33.7593950","-118.3136600","We have a passion for creativity, design and arts and we love what we do. sCheck out what's in store and contact us if you want something different to stand out of the crowd with for your next promotional campaign, your next fundraiser or your upcoming special event.sWe'd love to hear from you!","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_7027.jpg",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/7027/the-creative-idea-shop"
"7031","The Lotus Healing Center LLC. &The Loft Guesthouse","https://www.usaustrians.com/austrian-companies-in-usa/7031/the-lotus-healing-center-llc-the-loft-guesthouse","http://schema.org","LocalBusiness","The Lotus Healing Center LLC. &<br>The Loft Guesthouse","","917 881 7554","PostalAddress","319 Grand Street, AP.# 4","New York City","NY","10002","US","GeoCoordinates","40.7170620","-73.9909530","Johanna Schwarzbeck is a graduate of the Swedish Institute of Massage Therapy in New York City with over fifteen years of professional experience in the broader field of massage therapy. She studied the Art of Ohashiatsu®, a Japanese bodywork technique, with Mr. Wataru Ohashi, founder and director of the Ohashiatsu® Institute in New York City. Johanna is also a Reiki two-atonement practitioner, which gives her an intuitive approach to understanding what people require in their sessions. She also works with reflexology, craniosacral therapy and visualization.","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_107_7031.jpg","[""http://johannasan""]","https://www.usaustrians.com/Austrian-enterprises-inUSA/7031/the-lotus-healing-center-llc-the-loft-guesthouse"
"5261","Tiger Drylac USA, Inc.","https://www.usaustrians.com/austrian-companies-in-usa/5261/tiger-drylac-usa-inc","http://schema.org","LocalBusiness","Tiger Drylac USA, Inc.","","909 930-9100","PostalAddress","1261 East Belmont St.","Ontario","CA","91761","US","GeoCoordinates","34.0529760","-117.6260770","Discover more than 1,500 powder coating products with endless possibilities for surface finishing.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5261/tiger-drylac-usa-inc"
"4623","TTTech North America Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4623/tttech-north-america-inc","http://schema.org","LocalBusiness","TTTech North America Inc.","","","PostalAddress","6190 Yarrow Drive","Carlsbad","CA","92011","","GeoCoordinates","33.1232650","-117.2734280","TTTech Computertechnik AG is the leading supplier of solutions in the field of time-triggered computer systems. The company's products, based on time-triggered protocols TTP, FlexRay, and TTEthernet, improve the reliability of data communication systems in transportation and automation industries. ","https://www.usaustrians.com/assets/dynamic_image/bus_logo/bus_logo_4623.jpg",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4623/tttech-north-america-inc"
"4624","Tweraser Group of Companies","https://www.usaustrians.com/austrian-companies-in-usa/4624/tweraser-group-of-companies","http://schema.org","LocalBusiness","Tweraser Group of Companies","","954-701-6587","PostalAddress","1835 Hallandale Beach Blvd., Suite 778","Hallandale Beach","FL","33009","US","GeoCoordinates","25.984288","-80.118788","We have been acknowledged as a company providing excellent service both to customers and manufacturers. Our mission is to help clients make things happen, to achieve breakthrough results by resolving complex business and technical problems that others had considered unsolvable. We offer our support in various fields, such as:
* Market survey* General marketing* Contract negotiations* Representation* Consultancy sThe philosophy of Tweraser Enterprises Inc. is somewhat similar to that of the Japanese Sogo Shoshas, even if somewhat smaller, in that our objective is to find foreign trading partners for our clients and assist them in their dealings with these partners. At the same time we also act as advisors to our clients on all aspects of International Business, Internal Cost Calculation and Pricing.sIn order to find foreign trading partners for our clients we use a network of over 100 Correspondents around the World whose task is to identify potential Agents / Distributors / Customers / Joint Venture partners for our clients and their products in their respective countries and to assist in the initial negotiations. Where requested, once the trading relationship between our client and the foreign trading partner has been established, we also assist the client in the maintenance of this trading relationship.sUnlike the Japanese trading companies, we do not become part of the sales chain as it would be impossible to acquire the necessary expertise to deal in the variety of products that our clients produce.sWhilst the backgrounds of our foreign Correspondents are varied all of our Consultants have wide and varied business experience throughout the World.","https://www.usaustrians.com/assets/dynamic_image/bus_logo/bus_logo_4624.jpg",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4624/tweraser-group-of-companies"
"5297","UNTHA Shredding Technology America, Inc.","https://www.usaustrians.com/austrian-companies-in-usa/5297/untha-shredding-technology-america-inc","http://schema.org","LocalBusiness","UNTHA Shredding Technology America, Inc.","","978-465-008","PostalAddress","10 Perry Way","Newburyport","MA","01950","","GeoCoordinates","42.8060860","-70.8875201","Advanced waste reduction and shredding technology is the key to solving a growing number of environmental issues, including hazardous waste disposal, diminishing landfill capacity, and effective resource recycling and reclamation.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5297/untha-shredding-technology-america-inc"
"6256","Very Fine Art","https://www.usaustrians.com/austrian-companies-in-usa/6256/very-fine-art","http://schema.org","LocalBusiness","Very Fine Art","","925 465 6062","PostalAddress","2449 Pine Knoll Drive, #6","Walnut Creek","CA","94595","US","GeoCoordinates","37.8745489","-122.0831795","San Francisco bay area artist","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_6256.gif",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/6256/very-fine-art"
"5686","Vienna Restaurant & Historic Inn","https://www.usaustrians.com/austrian-companies-in-usa/5686/vienna-restaurant-historic-inn","http://schema.org","LocalBusiness","Vienna Restaurant & Historic Inn","","508 764-0700","PostalAddress","14 South Street","Southbridge","MA","01550","US","GeoCoordinates","42.0776109","-72.0387592","Classical  & Continental European, Austrian, German & Swiss Cuisine as well, Seafood and Steaks. The taste of Old World Cuisine with luxury Guest Suites centrally located at the crossroads of New England.Jonathan's Grand father John. J. Krach came to America in 1909 from Orzana, Austria hoping for a better life as a Black Smith and Carriage Builder. Soon after he arrived in America the automobile was to become the newest mode of transportation - he believed unlike most people, he would need to re-invent him self to stay alive. The Black smith & Carriage maker was to become extinct.He was later recruited by Henry Ford to work with him in Michigan - although He was not ready to leave his new home for the unknown in the Mid-west for a company not well known at the time.Jon J. Krach became one of the first VW Authorized factory service center in the US in Westfield, MA. Volkswagens were first exhibited and sold in the U.S. in 1949.Grandfather was married to Sophie Maria Swiathowski and soon settled in Springfield, MA in the Hungry Hill section of the City.  A City they loved until his early death when he was involved in a car accident as a pedestrian, how ironic - Just what had initially saved him in his new life as an US immigrant.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5686/vienna-restaurant-historic-inn"
"4650","VISTA-Hospitality International LLC","https://www.usaustrians.com/austrian-companies-in-usa/4650/vistahospitality-international-llc","http://schema.org","LocalBusiness","VISTA-Hospitality International LLC","","212-204-0109","PostalAddress","535 East 14th Street, Ste. 1 G","New York City","NY","10009-3013","US","GeoCoordinates","40.7301583","-73.9793962","Executive Search and Recruitment for the. Hospitality Industry World-Wide. PHILOSOPHY Serving employers and candidates of our industry with honesty.","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_4650.jpg",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4650/vistahospitality-international-llc"
"6569","Von Schropp","https://www.usaustrians.com/austrian-companies-in-usa/6569/von-schropp","http://schema.org","LocalBusiness","Von Schropp","","212-633-2828","PostalAddress","244 Fifth Avenue, Suite 2211","New York","NY","10001","US","GeoCoordinates","40.7446298","-73.987667","...a New York graphic design and branding agency, a.k.a. the Von team or just Von for short.We are an eclectic mix of American and European, incomparable designers, writers, and thinkers with decades of experience in graphic design, web design, and branding. Our work reflects the quality training and aesthetic from study and life abroad and stateside. We are not just designers; we are SYSTEM designers.What does that mean? We work closely with our clients and creatively develop a brand and marketing system that functions as a reliable foundation for ongoing marketing and promotion.We help our clients identify and articulate what makes them unique and how they solve problems through their services and products.We develop the bulk of the creative work ahead of time, then edit and polish based on your feedback and in real time. You walk away with a final product within days, not months.","https://www.usaustrians.com/assets/dynamic_image/bus_logo/bus_logo_6569_39115.png",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/6569/von-schropp"
"7029","Walter A. Breiner Jr. LLC.","https://www.usaustrians.com/austrian-companies-in-usa/7029/walter-a-breiner-jr-llc","http://schema.org","LocalBusiness","Walter A. Breiner Jr. LLC.","","860-309-2900","PostalAddress","3 Hayfield Lane","Granby","CT","06035","US","GeoCoordinates","41.9683230","-72.8129510","Logistics consultant and project manager.Walter A.Breiner Jr., a native of Vienna, Austria, has extensive experience of over 30 years from freight forwarding and projects through Supply Chain Management and fine mesh distribution analysis, gaining expertise and experience in all aspects of the Transportation and Logistics Industry.He began his career as a 15-year-old youngster with an apprenticeship in 1977 at Panalpina in Vienna, Austria, and upon graduation in 1980 obtained the state-recognized official title of Spediteur = Freight Forwarder. After completing Military service he rejoined Panalpina who transferred him in 1984 to Buchs, Switzerland located in the Rhine Valley.He originally worked in the Export department and was promoted shortly after to manage the customs brokerage field office, based in the Principality of Liechtenstein on the Austrian/Swiss border.In 1993, Walter accepted a Senior Management position at Danzas, (later DHL) in Buchs, where he remained for 7 years becoming, during that time, a Board Member at the Swiss Freight Forwarding Association. In 2001 Panalpina wanted to reinforce their operational know-how in the US by way of using European Management resources hired and trained by Panalpina and offered Walter an opportunity to live and work on the East Coast of the US. Accepting the offer he worked initially for two years as the export manager in the NYC branch, followed by several Branch Manager and VP positions in Pennsylvania, Ohio, and Connecticut.In 2010, Walter opened his own business located in Granby, CT, 20 Minutes north of the BDL Intl. airport.The Walter A.Breiner Jr. LLC is a member of the US/AUSTRIA Chamber of Commerce in New York and of the Metro Hartford Alliance in Connecticut.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/7029/walter-a-breiner-jr-llc"
"4679","WolfVision, Inc. Burlingame","https://www.usaustrians.com/austrian-companies-in-usa/4679/wolfvision-inc-burlingame","http://schema.org","LocalBusiness","WolfVision, Inc. Burlingame","","650-648-0002","PostalAddress","1601 Bayshore Highway, Suite 302","Burlingame","CA","94010","","GeoCoordinates","37.5991310","-122.3682810","The Leading Manufacturer of High End Visualizers.","https://www.usaustrians.com/assets/dynamic_image/bus_logo/cae_logo_81_4679.jpg",,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4679/wolfvision-inc-burlingame"
"5269","Xenon Light Inc.","https://www.usaustrians.com/austrian-companies-in-usa/5269/xenon-light-inc","http://schema.org","LocalBusiness","Xenon Light Inc.","","212-343-8100","PostalAddress","394 Broadway","New York","NY","10013","US","GeoCoordinates","40.7182850","-74.0022810","Lightning without limits. It all begins with a passion for light. For 30 years, XAL has been working with lighting designers, architects, and planners to develop custom luminaires of the highest technical standard, which impress with their style and aesthetics.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/5269/xenon-light-inc"
"4685","Zimmer Machinery","https://www.usaustrians.com/austrian-companies-in-usa/4685/zimmer-machinery","http://schema.org","LocalBusiness","Zimmer Machinery","","864-463-4352","PostalAddress","PO Box 5561","Spartanburg","SC","29304","US","GeoCoordinates","34.9497000","-81.9325000","Machinery for the textile printing industry. Flat and rotary screen printing machines, and accessories.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4685/zimmer-machinery"
"3740","Zither Club Chicago","https://www.usaustrians.com/austrian-companies-in-usa/3740/zither-club-chicago","http://schema.org","LocalBusiness","Zither Club Chicago","","773-631-2854","PostalAddress","6173 N. McClellan","Chicago","IL","60646","US","GeoCoordinates","41.9943480","-87.7684980","Here you will find information pertaining to the concert zither, an instrument with Alpine origins commonly associated with the German-speaking lands of Europe.",,,"https://www.usaustrians.com/Institutes-Organizations-Austrians-in-USA/3740/zither-club-chicago"
"4686","Zumtobel Lighting, Inc.","https://www.usaustrians.com/austrian-companies-in-usa/4686/zumtobel-lighting-inc","http://schema.org","LocalBusiness","Zumtobel Lighting, Inc.","","845-691-6262","PostalAddress","3300 Route 9W","Highland","NY","12528","US","GeoCoordinates","41.6629970","-73.9618270","Zumtobel is internationally leading supplier of integral lighting solutions.",,,"https://www.usaustrians.com/Austrian-enterprises-inUSA/4686/zumtobel-lighting-inc"
